"id","Model","est_beta0","est_beta1","est_beta2","Design","Exposure_Highest_Error","Covar","ErrorVar","Truth"
829,"X3",1.82902692832135,1.6002562322028,0.337258804560269,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
829,"X4",2.91305374514026,2.11885729406739,0.554087564890855,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
829,"X5",3.75904969374671,2.65743470942894,0.34771435955078,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
830,"X1",0.0660706212974387,0.52096749173251,-0.13088280305051,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
830,"X2",1.05490826783337,1.02828063506263,0.0258545886942932,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
830,"X3",2.01561218103162,1.88654885856823,-0.0170394226287945,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
830,"X4",2.93202186382193,1.98634008615151,0.302369258330108,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
830,"X5",4.12219041241077,2.47714117981339,0.452360842807888,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
831,"X1",0.0137761633736288,0.468643659962832,0.0818330773790341,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
831,"X2",0.937178535895232,1.06060058381577,0.289640271236937,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
831,"X3",1.96740933776181,1.62396281148813,0.201042618636753,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
831,"X4",3.05569308289084,1.94186001713391,0.67024543926852,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
831,"X5",3.93592734775352,2.72495375670107,0.262188460459669,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
832,"X1",-0.0304715442265969,0.499241173940873,0.0418185402088263,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
832,"X2",1.0717630635617,1.11868656556327,-0.454873337095154,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
832,"X3",1.73978794128678,1.33464060373022,0.483661969728252,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
832,"X4",2.77680992964644,2.05792186666671,-0.0822337781789365,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
832,"X5",3.79863519492619,2.2331567159418,0.660169714818537,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
833,"X1",-0.0184710109443845,0.5096599544095,0.00825718684498672,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
833,"X2",1.04216915605136,0.99375827730283,0.147528497695723,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
833,"X3",2.0538502507933,1.45128563263661,0.252384501244914,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
833,"X4",3.07634082138029,1.97616746805463,0.707655709363946,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
833,"X5",4.07862467190941,2.64788241597301,0.703142135691684,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
834,"X1",-0.0924448051239674,0.510238391842772,0.22063913168681,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
834,"X2",0.886352107296563,0.901822531018366,0.249784787473987,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
834,"X3",1.86304320629117,1.39688111630516,0.598193411981988,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
834,"X4",2.78744710003482,1.99243593487091,0.955852983213567,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
834,"X5",3.93852213076719,2.47491198773456,0.486746745976813,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
835,"X1",-0.0268447824853788,0.426277239425237,0.177040284593146,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
835,"X2",0.88034352299345,0.963925219665102,0.448290603159637,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
835,"X3",2.03482814600274,1.79296159676746,0.176906737373258,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
835,"X4",2.94572876349756,2.14009818465434,0.282507201003083,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
835,"X5",4.04831155351652,2.79390394826531,-0.169523129352488,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
836,"X1",0.017135929919094,0.575145281849184,-0.0696837524443212,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
836,"X2",1.02390220614963,0.978708743943937,-0.0238300443042365,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
836,"X3",2.0051169370585,1.45100464213048,0.407105200304092,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
836,"X4",3.12530117264194,2.08599618292095,0.103355779775861,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
836,"X5",3.64562075619844,3.39398252361649,-0.139986957997648,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
837,"X1",-0.00870453365810374,0.51275462379781,0.082521665110033,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
837,"X2",1.04835861160187,1.01374154170877,0.232121113022243,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
837,"X3",2.04772230235623,1.5556605726334,-0.136003362686516,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
837,"X4",3.19537304227229,1.90687141935026,0.290015676486126,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
837,"X5",3.92610436098277,2.51188554361732,0.200539976881632,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
838,"X1",-0.0797563775496455,0.518171432213256,0.151563307206543,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
838,"X2",0.971368266531376,1.01354640439248,0.227459077263077,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
838,"X3",2.01296484403126,1.48730884681403,0.50949895669684,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
838,"X4",3.06277032471804,2.49749212429879,0.302352946944536,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
838,"X5",3.79035070891145,2.56512966043056,0.739128622431149,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
839,"X1",0.0433181982763805,0.447179538292844,0.0447474129895455,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
839,"X2",1.04671311420702,1.00802691008502,0.414784621798961,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
839,"X3",1.82333567916936,1.68794761807368,0.279331302404648,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
839,"X4",2.89251771102407,1.82312369842236,0.563432095693238,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
839,"X5",3.74588469189551,2.69316720166665,0.465672548392755,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
840,"X1",-0.0280928146300794,0.493731317589235,0.118592564920183,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
840,"X2",0.890197834789087,1.100799579165,0.0316812299891941,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
840,"X3",2.02880338331421,1.53789745446199,0.188304745575643,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
840,"X4",2.95790290955122,2.26320333885007,0.0570287712315034,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
840,"X5",4.20029338596825,2.60427853863158,-0.662486767582449,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
841,"X1",-0.0084636864673945,0.473311694253642,0.170326682056789,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
841,"X2",1.06398786647552,1.08657210817613,0.0344196973965741,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
841,"X3",1.9766391175098,1.31369552053205,0.390095515800097,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
841,"X4",3.09044423627189,1.94996311685913,0.108138167618702,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
841,"X5",3.64444154969464,2.85368118038682,0.114233390936247,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
842,"X1",0.00923513393874043,0.51488820644908,0.153419212079887,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
842,"X2",0.784598914188138,1.11577751164663,0.261280441154316,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
842,"X3",1.97049446653315,1.39538984826957,0.628903806514269,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
842,"X4",3.15183469834302,1.83333959058484,0.373585445289925,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
842,"X5",3.99052034025962,2.20430384620208,0.529581501423083,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
843,"X1",-0.0375011035292871,0.470722724394734,0.237988876134711,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
843,"X2",1.09352152537678,0.951898595688343,0.0527526616318625,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
843,"X3",2.0587160113343,1.46156152966069,0.328369309401901,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
843,"X4",3.08561018104332,1.94568633312237,0.50169636077094,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
843,"X5",4.30790693929523,2.72886184393428,0.127029850728786,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
844,"X1",-0.0548293686730216,0.409217314906919,0.338308848709033,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
844,"X2",1.09729195768723,0.963848330115217,0.149688713781901,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
844,"X3",1.84680436919254,1.37409464888523,0.778992387943918,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
844,"X4",3.0779093029848,2.22532108300936,0.381577453357042,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
844,"X5",3.88072277201736,2.61380274961159,0.858309582435652,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
845,"X1",-0.0604669235341992,0.469986560128017,0.235182510223043,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
845,"X2",0.874002437994424,0.986034356440923,0.0937592003538001,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
845,"X3",1.8560715777077,1.6559120629844,-0.125449872925771,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
845,"X4",3.02685321743716,1.92350519585625,0.211654355786189,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
845,"X5",3.88058742233057,2.4346173175503,0.606129151368454,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
846,"X1",0.0316980850626704,0.406832643732218,0.160706934724705,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
846,"X2",1.05933008864367,1.00283193325096,0.240160896471087,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
846,"X3",2.20232698677367,1.67889768276019,0.0949656153595674,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
846,"X4",3.01723562166405,1.79621580279197,0.76091106059782,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
846,"X5",4.13488015910019,2.73327149616169,0.210375475039561,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
847,"X1",-0.0745161965875278,0.547117506434786,0.0276342230704102,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
847,"X2",1.00498635171111,0.950077593907748,0.185501044596106,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
847,"X3",2.07749250922703,1.53784510653339,-0.0879862695726998,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
847,"X4",2.78492158244643,2.0947748369457,0.823898935442742,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
847,"X5",4.25509930622239,2.45854190415408,0.514511495488052,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
848,"X1",-0.0140224044418802,0.450738174655396,0.0634336848613111,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
848,"X2",0.980146690497394,0.865043116555076,0.384924276246118,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
848,"X3",1.92707856312068,1.60449249108416,0.137328334027007,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
848,"X4",3.17385092626594,1.78593695590289,0.122363418689652,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
848,"X5",3.86983309863807,2.25785432699362,0.937324335155505,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
849,"X1",-0.0307724219192965,0.453707531517146,0.250295743547607,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
849,"X2",1.06303519196188,1.08175791278391,0.167876188364153,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
849,"X3",1.8636095372385,1.45919523967427,0.591644146025127,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
849,"X4",2.9629530695917,1.86671701326568,0.52342186310419,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
849,"X5",3.80053458932131,2.15062949776517,1.1412184418908,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
850,"X1",-0.0237896561601374,0.470046668513428,0.255334490086439,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
850,"X2",0.98514574781496,1.08966195115031,0.266074215019033,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
850,"X3",1.98413863386247,1.74007734503121,0.458867883722399,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
850,"X4",3.01897589589851,1.756984590502,0.96877518321597,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
850,"X5",3.70440664872892,2.23998204815109,0.955995138864734,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
851,"X1",-0.0153808985234922,0.449411574137393,0.135136184213771,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
851,"X2",1.00987760232987,1.00546823145125,0.361855709868484,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
851,"X3",2.14936850192418,1.4080251757424,0.243920508686096,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
851,"X4",3.23409986007209,2.0972430228263,0.106875813649055,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
851,"X5",3.86305001927855,2.93661478412009,0.699531218735972,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
852,"X1",0.0429722850042062,0.497685030732089,0.0461211583697994,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
852,"X2",1.0058561914897,1.00162713713022,0.26899198420717,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
852,"X3",2.00877730953509,1.44510067873374,0.057556295302081,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
852,"X4",3.22131571234822,1.86832499014217,0.543129924863682,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
852,"X5",4.03366814965466,2.55437279203302,0.230753166455609,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
853,"X1",-0.0454380049176997,0.545360513582401,0.0186929415060405,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
853,"X2",1.05246250580274,1.03054128053958,0.129187280717111,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
853,"X3",2.03459740780854,1.36245687741756,0.419049630091766,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
853,"X4",2.86480539326695,1.88740512593668,0.564986812984099,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
853,"X5",4.440713095855,2.49218671343919,-0.276514208473203,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
854,"X1",-0.0360927508229404,0.499827716104438,0.157208834643284,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
854,"X2",1.05663305769874,1.08963575040865,-0.0634900079657142,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
854,"X3",2.06858833668893,1.4138992584353,0.437334555330839,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
854,"X4",2.96906984080523,2.08787323518348,0.254087825088804,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
854,"X5",4.06542573210743,2.72196137250832,0.310664833297938,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
855,"X1",-0.0494039286411087,0.567734639622187,0.166509395044832,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
855,"X2",0.938540774713255,1.01500635268547,0.436237687811026,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
855,"X3",2.19727106210984,1.4151725552587,0.413458960522899,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
855,"X4",3.22120476763799,1.98036948284769,0.0967673256063619,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
855,"X5",4.25440549268725,2.61814609966998,0.364773258132214,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
856,"X1",0.0136583586110953,0.510334499166975,0.0388592687166481,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
856,"X2",0.983450375727843,1.1399142832973,0.207734157578642,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
856,"X3",2.01233088914134,1.42188835339714,0.325490151124865,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
856,"X4",3.02232143968124,2.12296846321238,0.226554182285036,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
856,"X5",4.32508287313808,2.60289910769126,0.403960631350598,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
857,"X1",-0.116064174758155,0.465776594624895,0.318220932016759,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
857,"X2",1.1037874427733,1.17477308222998,-0.0339751221085248,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
857,"X3",2.02251837628222,1.46584603908679,0.752049178645201,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
857,"X4",3.11344708651154,1.98199835153174,0.471492108437715,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
857,"X5",4.19398100719657,2.30938795651435,0.871317845709824,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
858,"X1",-0.0252842727805005,0.528102313128074,-0.0420597326519484,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
858,"X2",1.11874439816066,1.07893600899971,-0.126002734379776,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
858,"X3",1.98818038296966,1.44775602025102,0.37602189475102,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
858,"X4",3.16477946239089,1.91603511136275,-0.124902654670017,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
858,"X5",4.07007715664253,2.52934082608513,-0.33500405566673,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
859,"X1",0.063598177668935,0.470766272130408,0.0702391193541347,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
859,"X2",0.981833305320567,1.14156927865631,0.0295778291760923,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
859,"X3",1.91305480673155,1.41978616016139,0.376478706572343,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
859,"X4",2.98411475656055,1.89569818033926,0.384753320406941,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
859,"X5",3.95389493206972,2.49328689071176,0.873963247620225,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
860,"X1",-0.0495718623188436,0.451127320613894,0.167232887552862,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
860,"X2",1.01237652338185,0.855755362002817,0.360197929278301,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
860,"X3",2.11344977763284,1.4731433050904,0.110922095122335,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
860,"X4",3.38723740233368,1.89745191422524,-0.00142901150874705,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
860,"X5",4.20239420299512,2.45646118635884,0.209183334979806,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
861,"X1",0.0142529038934205,0.528079181536195,0.121743180679226,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
861,"X2",1.05244402302276,1.09527107472817,0.190174604389338,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
861,"X3",2.14606281483586,1.64804876430344,-0.0901110054074777,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
861,"X4",2.99600185055058,2.10485376785129,0.128709392627166,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
861,"X5",4.38381013320214,3.12511657726527,0.0559293173916366,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
862,"X1",-0.00748504989370307,0.4772500184413,0.074831857150687,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
862,"X2",0.791269573196811,1.00145636887194,0.254618581406414,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
862,"X3",1.72041394176827,1.50903716429836,0.749878109510992,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
862,"X4",2.82534696478908,2.37783003490155,0.269349457239102,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
862,"X5",3.87066814240923,2.31858454116078,0.922664642310071,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
863,"X1",0.061170088050393,0.543567119677565,-0.0899077194891224,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
863,"X2",1.01847382474326,0.999423868838035,0.217878220502295,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
863,"X3",2.05854473619188,1.39686582465794,-0.0287297247380646,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
863,"X4",2.86157811074507,2.0207304902547,0.485780726570951,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
863,"X5",3.9429597525351,2.39075864987086,0.174538949157309,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
864,"X1",0.0178726243112349,0.472237345592579,0.231261143431378,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
864,"X2",1.01904862380487,1.00943340205386,0.320323441898225,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
864,"X3",1.92880476166172,1.44415631011791,0.706971982399661,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
864,"X4",2.87546914196341,2.01775149553633,0.41436106549117,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
864,"X5",4.10826901446355,2.5670131120783,0.301403085103756,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
865,"X1",0.0147098201976221,0.530987786969184,0.0844052252274019,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
865,"X2",0.834286188993858,0.870411328226945,0.484878860188872,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
865,"X3",2.08715598233835,1.3952690310503,0.353609077948451,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
865,"X4",2.91255712063619,1.93520954469826,0.674494537878602,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
865,"X5",3.75724115616647,2.90927710211509,-0.421485217785519,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
866,"X1",-0.0971345399082301,0.53460330029582,0.208517991110842,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
866,"X2",0.917215855945494,1.11510436419556,0.0055316767317901,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
866,"X3",1.73832600719802,1.52253181095206,0.631746584405613,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
866,"X4",2.8781162357669,1.96111350760872,0.331432181518994,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
866,"X5",3.90773912927,2.15835708545227,0.673096209237684,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
867,"X1",0.00938931813411687,0.517077788531441,0.0102201756837699,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
867,"X2",0.99091237084688,0.913568153145281,0.359968138336039,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
867,"X3",2.08202719314552,1.34146527766779,0.411339625358781,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
867,"X4",3.04443778964431,1.7987590814992,0.850373987495739,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
867,"X5",3.78756605880451,2.72325040349475,1.14193154380719,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
868,"X1",-0.0992181341884915,0.474264174368608,0.226732489295773,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
868,"X2",0.995145238558093,0.890141910890791,0.100616725232432,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
868,"X3",1.86393562199598,1.57841405270773,0.191161059256482,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
868,"X4",3.32948826756357,1.87647607190489,-0.0987308697781683,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
868,"X5",3.93578851209384,2.42596936890353,0.397191982332592,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
869,"X1",0.0612245529941513,0.514322581324157,0.0653031871434744,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
869,"X2",1.07119427466832,1.04721312150388,0.0619796886880296,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
869,"X3",2.17923213594745,1.57867777491272,0.216467354856431,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
869,"X4",3.16799722213111,1.96717644482432,0.232730862433158,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
869,"X5",3.62898415888327,2.41971087353741,0.488716257521606,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
870,"X1",-0.0626189743627239,0.550236278235961,0.2487990660169,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
870,"X2",0.989213008375469,0.96944886723342,0.161812390410539,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
870,"X3",2.14140759908186,1.51690904272879,0.17260122314218,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
870,"X4",3.32283810620046,2.01880047276973,-0.192941821718974,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
870,"X5",3.88673116304294,3.19034075637449,-0.552512385021839,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
871,"X1",-0.00726341161089997,0.501217237392954,0.06967017626036,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
871,"X2",0.97721693128436,1.00489051730892,0.0359953759007853,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
871,"X3",2.0161773542762,1.41267377274884,0.445912717827675,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
871,"X4",2.96324229613485,1.97057100193938,0.0443385662712047,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
871,"X5",3.91588039179305,2.31194711962356,1.15122797182864,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
872,"X1",0.0118236266620624,0.486185079418058,0.0140931053235664,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
872,"X2",0.990011815622704,1.03032915574426,0.145639364184851,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
872,"X3",2.05776574730145,1.34655079621434,0.474506631322634,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
872,"X4",2.96773302231442,1.7816848744209,0.979910452444426,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
872,"X5",3.88798970732759,2.49263040822413,1.22158397601257,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
873,"X1",-0.0581246865261652,0.485425752913378,0.125192154379449,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
873,"X2",0.980481874527319,0.967771490278466,0.0555424618595112,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
873,"X3",2.03090984071108,1.46691915159031,0.186614907946226,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
873,"X4",2.95923662430704,1.78813640750996,0.928221683401472,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
873,"X5",4.31361681796294,2.85922278641254,0.572477283601799,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
874,"X1",0.0453031115310396,0.504989708702601,-0.0221917229487465,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
874,"X2",1.05016609650027,0.985810916919315,0.360318882496392,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
