"model","design","term","estimate","std.error","statistic","p.value"
4,"ETS (PC1*)","RIDAGEYR",-0.00687843334781651,0.0263493566967118,-0.261047486926877,0.794078603445257
4,"ETS (PC1*)","RIDRETH1Mexican American",3.53301608354862,1.81501622112207,1.94654793848864,0.0517072666548246
4,"ETS (PC1*)","RIDRETH1Other Hispanic",3.29360265073774,1.48519955064526,2.2176162451078,0.0266755727832615
4,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",0.421400871524732,1.46599607322454,0.287450204827518,0.773792768655994
4,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.878576487381607,1.47067225023215,-0.597397881984187,0.550298872672896
4,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.23771219843222,2.38049167678772,0.519939729469002,0.603154270715264
4,"ETS (PC1*)","DMDEDUC29-11th Grade",3.05516573386768,1.88519748937571,1.620607788354,0.105235269828192
4,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",2.98465500035542,1.18785803610283,2.5126361144532,0.0120504550962925
4,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.19231130324308,1.03913942383125,2.10973739708591,0.0349858342663753
5,"ETS (PC1*)","(Intercept)",386.437461435291,27.0643210017056,14.2784835211989,1.46137111687252e-37
5,"ETS (PC1*)","X5",-0.038441035264023,0.0671958307450547,-0.57207470817454,0.568562119142261
5,"ETS (PC1*)","RIAGENDRFemale",24.7885379619027,10.2236032828376,2.42463809247326,0.015424268788936
5,"ETS (PC1*)","RIDAGEYR",3.45327682432752,0.295348350034515,11.6922164079263,9.63009466534185e-31
5,"ETS (PC1*)","RIDRETH1Mexican American",-47.0620751255302,20.4983488327696,-2.2958959040786,0.0217707446217636
5,"ETS (PC1*)","RIDRETH1Other Hispanic",-63.3546403096286,16.6647590957287,-3.80171354087361,0.000147336293619367
5,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-105.457511772479,16.4871106353944,-6.39636101829047,1.91367238774447e-10
5,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-54.7410068674445,16.6995705678681,-3.27798889468287,0.00106118755808768
5,"ETS (PC1*)","DMDEDUC2< 9th Grade",-20.8595643452619,26.9012303093585,-0.775413024065492,0.438175086054456
5,"ETS (PC1*)","DMDEDUC29-11th Grade",-46.5165581332774,21.2647089901809,-2.18750033940068,0.0288054844014709
5,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-19.3049118813828,13.5443602879863,-1.42530997927647,0.154213430617203
5,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",4.36989272069658,12.1210276370825,0.360521636575394,0.718495905167457
1,"SRS","(Intercept)",45.5052140064733,3.59440582808456,12.6600100775829,1.48698528912007e-33
1,"SRS","X1",-0.000351597005162486,0.00192588930763879,-0.182563454591041,0.855389048495751
1,"SRS","RIAGENDRFemale",11.9835835592531,1.44507865386038,8.29268602594061,1.89710926535197e-16
1,"SRS","RIDAGEYR",0.721630148517108,0.0431960699675908,16.7059213733688,2.61987152906116e-59
1,"SRS","RIDRETH1Mexican American",-14.6694136828633,2.97620858875596,-4.92889300107661,8.84426774064888e-07
1,"SRS","RIDRETH1Other Hispanic",-10.8796805048915,2.45992159681161,-4.42277531080384,1.01951924713268e-05
1,"SRS","RIDRETH1Non-Hispanic Black",-19.1691718571729,2.47228556957454,-7.75362364812564,1.3593163966973e-14
1,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-6.82895994546552,2.41150956520572,-2.83181955568274,0.004667590801262
1,"SRS","DMDEDUC2< 9th Grade",-7.64322369369349,3.92044251956073,-1.94958187897367,0.0513455260143168
1,"SRS","DMDEDUC29-11th Grade",-15.3528309017338,3.08366273940021,-4.97876460534075,6.86061275762711e-07
1,"SRS","DMDEDUC2High School Grad/GED or Equivalent",-7.42979915738777,1.93264049628068,-3.84437725054723,0.000124059806411389
1,"SRS","DMDEDUC2Some College or AA Degree",-2.7102203428548,1.69835565717519,-1.59579080589198,0.110668864209188
2,"SRS","(Intercept)",73.8948217424565,1.10134028269616,67.0953590851657,0
2,"SRS","X2",-0.00274409643176643,0.00215706363346189,-1.27214440464253,0.205343575113443
2,"SRS","RIAGENDRFemale",3.08616852728226,0.499032352611581,6.18430550871392,7.37003063146423e-10
2,"SRS","RIDAGEYR",-0.121369308900088,0.0150775556934262,-8.04966742407752,1.30293452854722e-15
2,"SRS","RIDRETH1Mexican American",-2.863357244275,1.04160976366316,-2.74897312233814,0.00602397544289231
2,"SRS","RIDRETH1Other Hispanic",0.254241954051474,0.872903567860198,0.291260069740249,0.770880061998065
2,"SRS","RIDRETH1Non-Hispanic Black",-1.16274817424119,0.876379754578753,-1.32676293372396,0.184737027431673
2,"SRS","RIDRETH1Other Race (Including Multi-Racial)",0.533747595237616,0.85111071192492,0.627118878612704,0.530643502370367
2,"SRS","DMDEDUC2< 9th Grade",1.2759217560654,1.35981039804125,0.938308574418399,0.348181828654731
2,"SRS","DMDEDUC29-11th Grade",3.34290787001483,1.0780941332459,3.1007569440621,0.00195308215081113
2,"SRS","DMDEDUC2High School Grad/GED or Equivalent",2.53850557883757,0.674214453817955,3.76513075989764,0.000170541994738066
2,"SRS","DMDEDUC2Some College or AA Degree",2.75835512265065,0.596970168064751,4.62059122919432,4.0345154277724e-06
3,"SRS","(Intercept)",47.1227880922578,1.50711020326314,31.2669823283189,9.53107457059297e-139
3,"SRS","X3",-0.00740549576500357,0.0254698436726777,-0.290755446329954,0.771605292172648
3,"SRS","RIAGENDRFemale",8.73056787055118,0.600358216529938,14.5422643184826,8.28824328637657e-46
3,"SRS","RIDAGEYR",0.108865496131543,0.0179685515199611,6.05866844695886,1.59505726073345e-09
3,"SRS","RIDRETH1Mexican American",-3.66629301021444,1.23017553511459,-2.98030070145472,0.00290901665075489
3,"SRS","RIDRETH1Other Hispanic",-2.16478134565667,1.01771272549958,-2.12710452705995,0.0335166603431517
3,"SRS","RIDRETH1Non-Hispanic Black",2.70471048203175,0.99507173379318,2.71810603213649,0.00661361516943534
3,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-0.238477966048881,1.00467497425599,-0.237368275471862,0.812391900138678
3,"SRS","DMDEDUC2< 9th Grade",-6.50714938526195,1.61867324394979,-4.02005124232708,6.0018501694051e-05
3,"SRS","DMDEDUC29-11th Grade",-4.98530448096736,1.27492518800839,-3.91027216958125,9.47825476444622e-05
3,"SRS","DMDEDUC2High School Grad/GED or Equivalent",-3.48832429596307,0.796899291098561,-4.3773715636693,1.25333799117241e-05
3,"SRS","DMDEDUC2Some College or AA Degree",-3.26505992708313,0.704995906474594,-4.63131756808406,3.83086379188575e-06
4,"SRS","(Intercept)",14.1159978246042,1.83215319255924,7.70459472599359,2.09491575855735e-14
4,"SRS","X4",-0.0438540501489366,0.0341051414806591,-1.28584865052696,0.20131067840659
4,"SRS","RIAGENDRFemale",-2.66429674182955,0.883570047294891,-3.01537693585978,0.00259695945974566
4,"SRS","RIDAGEYR",-0.00832673904993945,0.0263914736400246,-0.315508681459581,0.752403478932055
4,"SRS","RIDRETH1Mexican American",3.12240335679919,1.83613827492404,1.7005273510397,0.089167751848471
4,"SRS","RIDRETH1Other Hispanic",3.2747635838796,1.48912268932195,2.19912275016824,0.0279665512608291
4,"SRS","RIDRETH1Non-Hispanic Black",0.346723647032573,1.46799033387477,0.236189325659519,0.813306314603737
4,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-1.10874721008048,1.48220668368211,-0.748038193517061,0.454513246765399
4,"SRS","DMDEDUC2< 9th Grade",1.18773978503398,2.3800322647896,0.499043564495115,0.61779531711494
4,"SRS","DMDEDUC29-11th Grade",3.06507111190689,1.88426280012492,1.62666858980801,0.103941287154993
4,"SRS","DMDEDUC2High School Grad/GED or Equivalent",3.09256338199095,1.17759662653165,2.62616528641001,0.00869127154507459
4,"SRS","DMDEDUC2Some College or AA Degree",2.04129362649865,1.04878875807604,1.94633438886522,0.0517364737993524
5,"SRS","(Intercept)",388.11527023189,24.0356203926609,16.1475037420045,5.60183189731568e-52
5,"SRS","X5",-0.0432536410237579,0.0484560249841218,-0.892637005159449,0.37330734488939
5,"SRS","RIAGENDRFemale",24.4391009271647,9.97409052138186,2.45025858495806,0.0143545178273229
5,"SRS","RIDAGEYR",3.44169371911801,0.296020665034146,11.6265319474267,2.00385770515523e-30
5,"SRS","RIDRETH1Mexican American",-46.5364379631513,20.4219403068807,-2.27874713488767,0.0227713538662398
5,"SRS","RIDRETH1Other Hispanic",-62.2174939158413,16.6951575855231,-3.72667904433511,0.000198579340699844
5,"SRS","RIDRETH1Non-Hispanic Black",-104.161741894586,16.4638079537847,-6.32671021108706,2.98617201628647e-10
5,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-55.4324734481186,16.5333755138175,-3.3527620177617,0.000812756349767182
5,"SRS","DMDEDUC2< 9th Grade",-21.4850190923893,26.7972895288922,-0.801760904558075,0.422772430339779
5,"SRS","DMDEDUC29-11th Grade",-46.126219450013,21.1636436655893,-2.17950274436963,0.0293930475518727
5,"SRS","DMDEDUC2High School Grad/GED or Equivalent",-19.5599298774336,13.3827656662406,-1.46157605724021,0.143994190292107
5,"SRS","DMDEDUC2Some College or AA Degree",4.73809388709336,11.7845310837245,0.402060451402864,0.687676726487778
1,"ETS (PC1*)","(Intercept)",43.1886362364509,3.5361095735815,12.2136023609438,8.16571992283321e-32
1,"ETS (PC1*)","X1",0.00168115981667894,0.00181297275952629,0.927294581700281,0.355128532077029
1,"ETS (PC1*)","RIAGENDRFemale",12.3712557657517,1.45287708679193,8.51500507387614,3.06047025821069e-17
1,"ETS (PC1*)","RIDAGEYR",0.723973404876713,0.0431499108579172,16.7780973467267,8.84527185339258e-60
1,"ETS (PC1*)","RIDRETH1Mexican American",-14.7455273960563,2.96715887716503,-4.96957797222672,7.18962012637299e-07
1,"ETS (PC1*)","RIDRETH1Other Hispanic",-10.652372390162,2.4375767253511,-4.37006650062582,1.29594103002726e-05
1,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-18.6504223581992,2.4365760376287,-7.65435679830044,2.84066091713766e-14
1,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-6.71180042640273,2.40863150960577,-2.78656174663317,0.00536956603662956
1,"ETS (PC1*)","DMDEDUC2< 9th Grade",-7.02948325294114,3.93262021530352,-1.78748083163139,0.0739904213190125
1,"ETS (PC1*)","DMDEDUC29-11th Grade",-15.217818214431,3.0798014767056,-4.94116855567886,8.30840430976606e-07
1,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-7.27808998820286,1.92891491463783,-3.77315242521695,0.000165167836896529
1,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-2.66702930869672,1.69891543771798,-1.56984229437525,0.116585539928769
2,"ETS (PC1*)","(Intercept)",73.7225604862685,1.05534036253848,69.8566671978119,0
2,"ETS (PC1*)","X2",-0.00256699528499631,0.00204570278154318,-1.25482318749154,0.211324937211485
2,"ETS (PC1*)","RIAGENDRFemale",3.13272131782137,0.494310687555842,6.33755530011167,2.79104945722607e-10
2,"ETS (PC1*)","RIDAGEYR",-0.119269068006648,0.0151323686857299,-7.8817183537909,4.90091452397354e-15
2,"ETS (PC1*)","RIDRETH1Mexican American",-2.86766570950305,1.04455948047185,-2.74533500783284,0.00609131739250592
2,"ETS (PC1*)","RIDRETH1Other Hispanic",0.327978611856718,0.863759224086195,0.379710691024689,0.704195714417682
2,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-1.13867061265498,0.869818638324195,-1.30908969121282,0.190644748946425
2,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",0.504918189098809,0.855667052800572,0.590087216103772,0.555190739075134
2,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.23742626412031,1.35932311703222,0.910325329287384,0.362743719833894
2,"ETS (PC1*)","DMDEDUC29-11th Grade",3.22352179258021,1.07524063356583,2.99795384581961,0.00274625594527893
2,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",2.58255014949457,0.672689774682028,3.83913989285077,0.00012670947612698
2,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.72694548666163,0.595863762559143,4.57645800602107,4.97603694510478e-06
3,"ETS (PC1*)","(Intercept)",46.7694808892869,1.52223590290965,30.7242003686093,8.70877843222722e-132
3,"ETS (PC1*)","X3",0.00212097230184883,0.0261325425770431,0.0811621102537516,0.935423766742395
3,"ETS (PC1*)","RIAGENDRFemale",8.789737207356,0.596488356358739,14.7358068496306,5.60782436846733e-47
3,"ETS (PC1*)","RIDAGEYR",0.109813651338785,0.0181010727588576,6.06669299669263,1.5225037399971e-09
3,"ETS (PC1*)","RIDRETH1Mexican American",-3.62700381321333,1.24382334856838,-2.91601200233776,0.00357951507859489
3,"ETS (PC1*)","RIDRETH1Other Hispanic",-2.10669887321084,1.01948032040818,-2.06644388424031,0.0388978168053761
3,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",2.72876751120119,0.996966098573217,2.73707151637995,0.00624545993213464
3,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.185393484704596,1.00222078599081,-0.184982677765273,0.85325861413762
3,"ETS (PC1*)","DMDEDUC2< 9th Grade",-6.45964167004168,1.60893822718828,-4.0148475316733,6.13311764214131e-05
3,"ETS (PC1*)","DMDEDUC29-11th Grade",-4.99308606890982,1.27694659403581,-3.91017611247867,9.48256486733375e-05
3,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-3.47488352564099,0.798248266220108,-4.35313632699182,1.39915540442777e-05
3,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-3.27899400955092,0.704171694281226,-4.65652629348857,3.39402643972805e-06
4,"ETS (PC1*)","(Intercept)",14.1284986650126,1.80858728754294,7.81189758566027,8.72041110000515e-15
4,"ETS (PC1*)","X4",-0.0422029782302843,0.0278375916731106,-1.51604272114709,0.131370555522761
4,"ETS (PC1*)","RIAGENDRFemale",-2.66825756168507,0.875853323818924,-3.04646621657019,0.00234215262461014
4,"ETS (PC1*)","RIDAGEYR",-0.00829088082188837,0.0263999886606059,-0.314048650871583,0.753511943103635
4,"ETS (PC1*)","RIDRETH1Mexican American",3.2189230980504,1.82388387359881,1.76487283244572,0.0777153287184051
4,"ETS (PC1*)","RIDRETH1Other Hispanic",3.11874970268205,1.48929088859197,2.09411722489662,0.0363562948709401
4,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",0.303891412341497,1.46736455439064,0.207100145244884,0.835949498315198
4,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-1.07526521325424,1.47679679016526,-0.728106412754263,0.466621114857749
4,"ETS (PC1*)","DMDEDUC2< 9th Grade",0.949126253846542,2.39071960429896,0.397004421656071,0.691400369446749
4,"ETS (PC1*)","DMDEDUC29-11th Grade",3.10152934042008,1.88283651256615,1.64726428434986,0.0996366423524501
4,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",3.01812968221252,1.18045561597084,2.55674981878105,0.0106279073069389
4,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.09729159327935,1.04323689644538,2.01036945723973,0.0445066327544569
5,"ETS (PC1*)","(Intercept)",342.224374307057,26.5826416231271,12.8739791612478,1.30780684564133e-32
5,"ETS (PC1*)","X5",0.109060718601806,0.0581092011665441,1.87682357376127,0.0630655579720201
5,"ETS (PC1*)","RIAGENDRFemale",32.0539475718502,10.053526161728,3.18832885658305,0.00145335248420387
5,"ETS (PC1*)","RIDAGEYR",3.53316620356022,0.298334534257125,11.8429675342751,1.91819699527558e-31
5,"ETS (PC1*)","RIDRETH1Mexican American",-50.1721000711802,20.4093983438924,-2.45828413095746,0.0140327676947887
5,"ETS (PC1*)","RIDRETH1Other Hispanic",-63.8298395714676,16.6703662885028,-3.82894043638919,0.000132070627897184
5,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-103.565505850009,16.458019867565,-6.29270754825812,3.71154491651228e-10
5,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-58.3231239924391,16.576719065239,-3.51837560634911,0.000442570208182153
5,"ETS (PC1*)","DMDEDUC2< 9th Grade",-13.9806190879367,26.7202211707819,-0.523222431378083,0.60086901496177
5,"ETS (PC1*)","DMDEDUC29-11th Grade",-41.9269293901396,21.1367838089282,-1.98360023781999,0.0474169802928935
5,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-10.5792682437581,13.7269044624854,-0.770695845714559,0.440979425968307
5,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",10.6267428619489,11.87343757702,0.895001366960146,0.370884491640495
1,"ETS (PC1*)","(Intercept)",43.1682097995097,3.6441710956775,11.8458241026919,1.27101345577176e-29
1,"ETS (PC1*)","X1",0.00167251402198453,0.00193479535812913,0.864439753257305,0.388793228682087
1,"ETS (PC1*)","RIAGENDRFemale",12.3724348620178,1.45856618436787,8.48260092316614,4.06865846729882e-17
1,"ETS (PC1*)","RIDAGEYR",0.724338395833768,0.0431660181075665,16.7802921740145,8.63268854571428e-60
1,"ETS (PC1*)","RIDRETH1Mexican American",-14.7214743090673,2.96868953811932,-4.95891339260537,7.59211313844887e-07
1,"ETS (PC1*)","RIDRETH1Other Hispanic",-10.642859262813,2.44097580625126,-4.3600838793883,1.35621698436021e-05
1,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-18.6387598516456,2.44522710837375,-7.62250663254003,3.63641928607509e-14
1,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-6.711483042458,2.4079266267505,-2.78724566101715,0.00535826233711247
1,"ETS (PC1*)","DMDEDUC2< 9th Grade",-6.98604833283749,3.94222448551904,-1.77210819893675,0.0765091250769626
1,"ETS (PC1*)","DMDEDUC29-11th Grade",-15.246996546478,3.0786822304433,-4.95244244297424,7.84545648976292e-07
1,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-7.27917949925342,1.93013523228177,-3.77133134378782,0.000166379396922891
1,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-2.64394304946013,1.69996732275264,-1.55529051298408,0.120010843352105
2,"ETS (PC1*)","(Intercept)",73.7709133611181,1.05116766432658,70.1799683006598,0
2,"ETS (PC1*)","X2",-0.00282531317359516,0.00195762642977488,-1.44323407705528,0.150661069555653
2,"ETS (PC1*)","RIAGENDRFemale",3.12688097567406,0.494174350043267,6.32748538122281,2.9758162159705e-10
2,"ETS (PC1*)","RIDAGEYR",-0.119119731403013,0.0151328043389623,-7.87162304717815,5.30478572075599e-15
2,"ETS (PC1*)","RIDRETH1Mexican American",-2.89384397383905,1.0439189133446,-2.77209650754147,0.00561380348201609
2,"ETS (PC1*)","RIDRETH1Other Hispanic",0.295741131417361,0.863436374718226,0.342516414731627,0.731993832517222
2,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-1.18312538102344,0.870780371316013,-1.35869551036776,0.174387063964879
2,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",0.469274366180627,0.856905196503312,0.547638604708606,0.583993896820241
2,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.22149507138842,1.36005790434658,0.898119901722322,0.369213193079462
2,"ETS (PC1*)","DMDEDUC29-11th Grade",3.21927338119376,1.0750370374068,2.9945697396243,0.00277678435370278
2,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",2.58741916402606,0.672723250477653,3.84618661862648,0.000123145542544074
2,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.72472234130965,0.595072494318026,4.57880740132726,4.92008868640052e-06
3,"ETS (PC1*)","(Intercept)",46.8356618203058,1.50607348917177,31.0978595380906,5.38346466949409e-138
3,"ETS (PC1*)","X3",0.000227701878088963,0.0250113797467476,0.00910393110634261,0.992747291346352
3,"ETS (PC1*)","RIAGENDRFemale",8.7753863482308,0.59816188249841,14.6705876870282,1.43706722121647e-46
3,"ETS (PC1*)","RIDAGEYR",0.109627442374799,0.0180848983356697,6.06182242996502,1.5680153430639e-09
3,"ETS (PC1*)","RIDRETH1Mexican American",-3.64196713753412,1.24394274201338,-2.92776107334284,0.003447536017635
3,"ETS (PC1*)","RIDRETH1Other Hispanic",-2.11885771725419,1.02143864120147,-2.07438570638162,0.0381547957945705
3,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",2.72028128180643,0.997100403047674,2.72819193883765,0.00641554026790046
3,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.186294739147648,1.0004978294976,-0.186202042278487,0.852302356737592
3,"ETS (PC1*)","DMDEDUC2< 9th Grade",-6.46031684052638,1.60915851302449,-4.01471749876519,6.13648044684736e-05
3,"ETS (PC1*)","DMDEDUC29-11th Grade",-4.98774471473337,1.27674582568251,-3.90660741895676,9.62265197784839e-05
3,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-3.47594979293411,0.798772942759501,-4.35161183718346,1.40891469298655e-05
3,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-3.27360019928541,0.703872904058062,-4.65083991784882,3.48784811035967e-06
4,"ETS (PC1*)","(Intercept)",14.2202782689829,1.7999347004384,7.90044120240546,4.32431852450336e-15
4,"ETS (PC1*)","X4",-0.0466583930935793,0.0244498072174009,-1.90833378270454,0.0574686757725894
4,"ETS (PC1*)","RIAGENDRFemale",-2.70390989072205,0.874596437214679,-3.09160862732665,0.00201473637232714
4,"ETS (PC1*)","RIDAGEYR",-0.0088034443056497,0.0263787072716428,-0.333732969360233,0.738610760771176
4,"ETS (PC1*)","RIDRETH1Mexican American",3.17368711753188,1.82470166812658,1.73929096080145,0.0821150508791205
4,"ETS (PC1*)","RIDRETH1Other Hispanic",3.08008025639312,1.48797100565203,2.06998674348727,0.0385621657648857
4,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",0.2932706910977,1.46819379930023,0.199749305055967,0.841693872201469
4,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-1.10126334897659,1.47711524871676,-0.745550050974904,0.456013981625583
4,"ETS (PC1*)","DMDEDUC2< 9th Grade",0.913860510910562,2.38898167326605,0.382531402872252,0.702101896065707
4,"ETS (PC1*)","DMDEDUC29-11th Grade",3.13144397718376,1.88443318101268,1.6617431749429,0.0966971212203537
4,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",2.99916374565036,1.18081915295429,2.53990099851171,0.0111524176564148
4,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.08484230933469,1.04354537233552,1.99784538804353,0.0458491082810137
5,"ETS (PC1*)","(Intercept)",337.963041064589,26.1770649626293,12.9106544812059,4.17763915006234e-33
5,"ETS (PC1*)","X5",0.124073203926689,0.0565449783524267,2.19423912683069,0.0301462547701673
5,"ETS (PC1*)","RIAGENDRFemale",32.8751452797005,10.1026166354502,3.25412182467079,0.00115760055801747
5,"ETS (PC1*)","RIDAGEYR",3.53685227852554,0.298178645169064,11.861521057352,1.56436503576547e-31
5,"ETS (PC1*)","RIDRETH1Mexican American",-50.2894028762872,20.3875417739733,-2.46667319845723,0.0137091075243848
5,"ETS (PC1*)","RIDRETH1Other Hispanic",-64.0905883697976,16.6727361900631,-3.84403541441478,0.000124258320363576
5,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-103.582604608613,16.4569701578658,-6.29414792729054,3.67933661760801e-10
5,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-58.7838910088844,16.5814530764569,-3.54515920515727,0.000400199170872144
5,"ETS (PC1*)","DMDEDUC2< 9th Grade",-13.3602291017667,26.709792801593,-0.500199653400899,0.616981604488054
5,"ETS (PC1*)","DMDEDUC29-11th Grade",-41.659078634297,21.1122519721903,-1.97321814315079,0.0485879490307737
5,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-9.53540559555978,13.7294528181593,-0.694521895508302,0.487437212707157
5,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",11.1111035266359,11.8204555042636,0.939989454943437,0.347324414611484
1,"SRS","(Intercept)",44.0156034485578,3.77455841668051,11.6611265715333,2.94848262857506e-28
1,"SRS","X1",0.000947260024137139,0.00212313706005626,0.446160562103343,0.65625391852466
1,"SRS","RIAGENDRFemale",12.2452516752736,1.48266066181223,8.25897117976168,2.70275378762613e-16
1,"SRS","RIDAGEYR",0.723492271672726,0.043265855139006,16.7220148393754,2.14150782339135e-59
1,"SRS","RIDRETH1Mexican American",-14.7384698258558,2.96588320809915,-4.96933587459154,7.19800188357457e-07
1,"SRS","RIDRETH1Other Hispanic",-10.5822102003964,2.48822096777268,-4.25292220323544,2.19724710128802e-05
1,"SRS","RIDRETH1Non-Hispanic Black",-18.8912136056878,2.42638330835143,-7.78574990219628,1.03759172933918e-14
1,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-6.72873195269137,2.40893447836484,-2.79323992126958,0.00526032504936684
1,"SRS","DMDEDUC2< 9th Grade",-7.43263881528078,3.8963659107471,-1.9075823435319,0.056566335938382
1,"SRS","DMDEDUC29-11th Grade",-15.3453077718235,3.08195614012891,-4.97908051708409,6.84955145343086e-07
1,"SRS","DMDEDUC2High School Grad/GED or Equivalent",-7.27509966863481,1.93746645434219,-3.75495516442625,0.000177606251372905
1,"SRS","DMDEDUC2Some College or AA Degree",-2.6977566731504,1.69902265646203,-1.58782854536389,0.11245872306447
2,"SRS","(Intercept)",73.8731082265729,1.066423954663,69.271801241484,0
2,"SRS","X2",-0.00350338401838935,0.00224598699873866,-1.55984162880588,0.121162005764388
2,"SRS","RIAGENDRFemale",3.0751637574459,0.499080984768057,6.16165282048375,8.50112063029676e-10
2,"SRS","RIDAGEYR",-0.120510852439828,0.0150775659426433,-7.992725941194,2.0479091179111e-15
2,"SRS","RIDRETH1Mexican American",-3.0700957973119,1.06265410219181,-2.88908290193355,0.00390186101825118
2,"SRS","RIDRETH1Other Hispanic",0.25783632632234,0.867681535238611,0.297155483724147,0.766375769234675
2,"SRS","RIDRETH1Non-Hispanic Black",-1.21013425765549,0.871666614926939,-1.38829942197215,0.165197317365639
2,"SRS","RIDRETH1Other Race (Including Multi-Racial)",0.563031560943993,0.8475869596428,0.664275865194142,0.506580040374029
2,"SRS","DMDEDUC2< 9th Grade",1.60758504680832,1.37368337821687,1.17027334850268,0.242012278585771
2,"SRS","DMDEDUC29-11th Grade",3.24872327928506,1.07811028780944,3.01334966934226,0.00261142610630125
2,"SRS","DMDEDUC2High School Grad/GED or Equivalent",2.68944609280749,0.676998340574212,3.9726036706772,7.32580612776907e-05
2,"SRS","DMDEDUC2Some College or AA Degree",2.77924287714648,0.598615869049162,4.6427818252814,3.63063431423102e-06
3,"SRS","(Intercept)",47.2189035520289,1.62756916336513,29.0119182735067,1.17361310017145e-106
3,"SRS","X3",-0.00930999086793935,0.0286925757485626,-0.324473862142047,0.746131229688605
3,"SRS","RIAGENDRFemale",8.69201264149274,0.635908598159514,13.6686509140617,3.27643712407046e-40
3,"SRS","RIDAGEYR",0.108544931829751,0.0179918569627164,6.03300326668243,1.86751674165843e-09
3,"SRS","RIDRETH1Mexican American",-3.66252814704733,1.22936992753682,-2.97919126294689,0.00291951461245091
3,"SRS","RIDRETH1Other Hispanic",-2.2291409342559,1.06170304593596,-2.09958984556813,0.0358977192555893
3,"SRS","RIDRETH1Non-Hispanic Black",2.66418855395316,1.00827158840873,2.64233226898502,0.00829010473912379
3,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-0.238359975809242,1.00676313846216,-0.236758743643851,0.812864947668217
3,"SRS","DMDEDUC2< 9th Grade",-6.52251149232666,1.6256063036844,-4.01235617599633,6.20191360624406e-05
3,"SRS","DMDEDUC29-11th Grade",-4.98992052979301,1.27606298400116,-3.91040300702625,9.47357640181041e-05
